357	7219
4004	7219
3144	4220
8884	8885
515	8885
2311	7678
1654	2311
2311	6061
2311	8649
2311	9480
2311	9482
1665	8338
8338	9516
5049	6240
4582	6240
6240	6387
3317	6637
1256	3317
3062	8561
3062	3264
2451	3062
3062	4739
3062	6718
3062	7921
1566	3062
3062	5000
3062	7288
6585	8628
3063	4971
3065	8900
3065	8902
1323	3065
3064	5049
3064	8852
3064	9428
3064	6729
3064	5732
3064	9427
3064	4542
1252	3064
3064	6387
3064	4562
3064	7082
3064	8539
3064	5369
3064	3854
3064	3484
3064	6417
3064	8858
3064	6771
3064	4582
3064	5158
3064	3145
6679	7587
6536	8843
1824	8843
9537	9562
7372	9562
3502	9562
352	9562
7578	9562
7418	9562
9562	9594
605	9562
5126	9562
1343	9562
699	9562
6288	9562
2945	9562
3020	9562
8469	9562
1610	9562
1630	9562
2639	9562
2565	9562
8362	9562
952	9562
1119	9562
5240	9562
4879	9562
4157	9562
7305	9562
6414	9562
855	9562
9067	9562
6468	9562
8004	9562
5459	9562
4288	9562
7561	9562
2771	9562
1902	2218
1902	7958
347	1902
1632	1902
1902	8632
1902	5771
1528	1900
1899	2218
1899	7958
347	1899
1899	2988
571	1899
1899	7814
1898	1899
1899	8632
1899	2055
3584	4577
2931	3584
3377	3584
3584	7928
2006	3584
3584	4565
1392	3584
3584	3946
3584	5971
3584	7728
584	3584
1232	3584
3584	3868
427	3584
3421	3584
636	3584
3584	5679
3035	3584
2388	3584
1112	4227
4227	4232
721	724
721	760
721	3024
721	759
695	721
680	721
668	721
700	721
785	5709
783	5709
782	5709
4226	4228
2187	4226
4226	4233
4226	4236
4226	4237
3812	9687
3660	3812
685	3812
3971	4224
3969	4224
3968	4224
1112	4225
3139	4225
4225	4232
3968	4225
692	3811
2265	3811
1655	3811
2227	3811
3811	3842
3811	4275
3811	4277
3811	8509
567	3811
694	3811
3811	5391
5735	7497
2934	4931
691	2934
2934	3284
2934	8231
491	2934
1744	4223
4223	4238
2933	4406
1737	2933
2933	4932
7928	9149
4926	7928
3958	7928
7928	9334
6322	7928
4661	7928
532	7928
7928	7930
7928	7953
7928	9151
2658	7928
2660	7928
2661	7928
3165	7928
7928	8708
6300	7928
7928	8902
2353	7928
864	7928
6021	7928
696	7928
6169	7928
4922	7928
2403	7928
5341	7928
3186	7928
470	7928
504	7928
7141	7928
2098	7928
7928	8518
80	7928
5114	7928
7928	9733
5987	7928
7928	9765
5191	7928
451	7928
5193	7928
7928	9851
2178	7928
7928	9137
166	7928
6424	7928
7432	7928
2809	7928
2502	7928
7928	8224
6237	7928
7928	9092
2503	7928
6501	7928
6353	7928
5150	7928
5234	7928
3250	7928
7928	9555
46	7928
2426	7928
6714	7928
7928	9017
6579	7928
7245	7928
7928	9764
547	7928
7924	7928
2831	7928
7928	8624
7922	7928
7923	7928
6761	7928
3738	7928
1976	7928
4359	7928
7928	9289
6991	7928
7928	8000
5356	7928
5355	7928
7928	9824
4377	7928
2857	7928
6869	7928
7227	7928
3736	7928
7789	7928
4799	7928
7928	8441
4734	7928
2155	7928
7928	9430
1273	7928
5038	7928
7697	7928
1836	7928
5966	7928
7928	8142
7928	9484
7928	8336
7928	9820
7928	9750
2777	7928
2062	7928
3164	7928
2564	7928
5138	7928
4924	7928
357	7928
2367	7928
7928	8938
5472	7928
2041	7928
7928	9195
1682	7928
5013	7928
7608	7928
4738	7928
1766	7928
7924	8316
6380	7924
571	7924
3054	7924
7924	8281
373	7924
7924	9185
3706	7924
3817	7924
7924	9599
3326	7924
3186	7924
7141	7924
7924	9091
7924	9100
7924	9101
6723	7924
6721	7924
6006	7924
7924	8494
7017	7924
7924	8906
4734	7924
5836	7924
7431	7924
7026	7924
1927	7924
2247	7924
2246	7924
7813	7924
359	7924
5596	7924
7924	9448
7924	8542
1742	7924
6725	7924
7184	7924
7182	7924
3321	7924
6052	7924
490	7924
7924	9118
7231	7924
2814	7924
6751	7924
3078	7924
7924	9136
3076	7924
7924	8259
6974	7924
6913	7924
7924	7925
7924	7926
7924	7927
7921	7924
7922	7924
7923	7924
7402	7924
4967	7924
7818	7924
2407	7924
1850	7924
3526	7924
6679	7924
7924	8654
6887	7924
7181	7924
7924	8561
5491	7924
7924	9492
3711	7924
5904	7924
2743	7924
946	7924
7228	7924
7924	8000
4242	7924
6022	7924
7924	8497
2646	7924
6254	7924
6257	7924
7022	7924
2592	7924
1532	7924
4276	7924
7924	8572
3215	7924
6901	7924
7215	7924
5909	7924
7924	8996
1652	7924
6906	7924
7175	7924
5443	7924
7453	7924
5791	7924
6909	7924
6944	7924
7814	7924
5125	7924
7529	7924
7354	7924
7924	8148
6897	7924
2041	7924
849	7924
2835	7924
7488	7925
7925	9084
100	7925
7925	9427
7697	7925
7921	7925
7700	7925
7060	7925
6525	7925
1755	7925
7925	8068
7925	8067
7925	7969
7925	7970
308	7925
5586	7925
7925	8000
5355	7925
713	7925
7706	7925
7925	9087
7925	8001
3321	7925
7925	9555
4763	7925
6804	7925
6751	7925
3680	7925
5013	7925
2155	7925
7698	7925
6414	7925
7926	7969
7926	7970
7413	7926
4953	7926
788	7926
4971	7926
3695	7927
3698	7927
3697	7927
3700	7927
101	7927
3203	7927
546	7927
7927	9022
788	7927
7927	8068
7927	8067
7927	7969
7927	9496
7927	7970
5443	7927
7927	8062
5176	7927
7927	8275
3701	7927
4352	7927
7927	9511
7927	9610
7927	9457
7927	8561
2155	7927
7927	9023
3738	7927
7529	7927
7927	8374
6254	7927
5013	7927
6257	7927
7927	9101
491	3498
3498	4739
3585	7921
4661	7921
3435	7921
6985	7921
4143	7921
4186	7921
6749	7921
466	7921
7141	7921
7472	7921
7921	9091
7921	9101
7921	8941
2712	7921
6006	7921
3884	7921
7921	8233
7017	7921
7402	7921
6927	7921
5191	7921
6841	7921
7921	7941
7921	9851
489	7921
7813	7921
7921	7969
7921	7970
7921	9244
7921	9805
5176	7921
6360	7921
7921	9738
7921	9161
3239	7921
316	7921
7182	7921
4129	7921
7921	9555
7921	9551
7698	7921
1273	7921
6751	7921
7921	8281
7921	9136
3076	7921
3718	7921
1993	7921
838	7921
7921	7923
1755	7921
1339	7921
5589	7921
5586	7921
7921	8185
4963	7921
3146	7921
7921	8000
7921	8477
7921	8561
6999	7921
7697	7921
5136	7921
5003	7921
241	7921
2743	7921
2646	7921
6615	7921
3873	7921
6254	7921
6257	7921
6738	7921
6648	7921
100	7921
7022	7921
7921	9660
7921	9023
5492	7921
7921	9022
6901	7921
7921	8067
7921	9298
6906	7921
7175	7921
6902	7921
7921	9820
6909	7921
5013	7921
3972	7921
7921	8784
6944	7921
6264	7921
6913	7921
358	7921
7921	8148
5731	7921
3681	7921
7921	9511
2835	7921
7921	9740
7922	7937
7922	8568
7922	7936
7922	9428
2787	7922
7922	9427
3958	7922
1088	7922
7922	9581
3585	7922
6375	7922
7009	7922
2667	7922
6985	7922
4690	7922
4180	7922
2121	7922
7922	9708
6021	7922
696	7922
3206	7922
7922	9156
5341	7922
6491	7922
4722	7922
7922	9091
6714	7922
6725	7922
3574	7922
6006	7922
2451	7922
7017	7922
7922	8906
5836	7922
7402	7922
4364	7922
4287	7922
1927	7922
428	7922
489	7922
7813	7922
7922	7969
7922	7970
2946	7922
4275	7922
5951	7922
7922	8224
7922	8828
7922	9101
6051	7922
2256	7922
290	7922
7184	7922
7922	9555
6605	7922
46	7922
2814	7922
2426	7922
6751	7922
466	7922
7303	7922
7245	7922
1993	7922
838	7922
3695	7922
7922	9486
7922	7923
6761	7922
5527	7922
5530	7922
7922	8425
338	7922
6019	7922
4970	7922
6991	7922
1789	7922
6990	7922
7922	8561
4609	7922
7922	8161
7483	7922
3576	7922
6632	7922
7922	8924
2743	7922
7181	7922
2091	7922
7922	8000
4732	7922
6257	7922
3333	7922
1568	7922
7922	8210
6565	7922
7022	7922
7388	7922
2592	7922
4395	7922
6182	7922
7922	9605
6288	7922
7922	7933
6906	7922
7175	7922
5197	7922
6909	7922
7922	8216
349	7922
7922	7986
7922	8784
7922	9835
4524	7922
3058	7922
2178	7922
7814	7922
2538	7922
5472	7922
7922	8148
7922	8020
2041	7922
7310	7922
5587	7922
301	7922
2234	7922
7922	8565
7923	8568
7923	9428
2787	7923
7923	9427
7923	9581
3585	7923
3435	7923
466	7923
6219	7923
4352	7923
7923	9394
3164	7923
6021	7923
3206	7923
7472	7923
7473	7923
3556	7923
7923	9101
6336	7923
163	7923
7923	9293
7017	7923
7923	8906
7431	7923
4287	7923
3752	7923
5193	7923
7813	7923
7517	7923
7923	9457
7923	7969
4282	7923
7923	7970
4275	7923
7923	8513
7923	8542
6257	7923
3881	7923
7923	9555
6605	7923
2746	7923
6751	7923
2569	7923
6607	7923
415	7923
3171	7923
1993	7923
3695	7923
7923	9486
7373	7923
5105	7923
5038	7923
5589	7923
3738	7923
5530	7923
7923	9497
7923	8658
5058	7923
7923	8185
4963	7923
6991	7923
7923	8000
1804	7923
7923	9824
1392	7923
7923	9682
3382	7923
4660	7923
2743	7923
3736	7923
2091	7923
5348	7923
2155	7923
3791	7923
6565	7923
7022	7923
4276	7923
3215	7923
1973	7923
6288	7923
1652	7923
7923	8565
777	7923
7923	8336
6909	7923
2825	7923
6335	7923
7923	9505
5783	7923
4101	7923
2178	7923
7814	7923
865	7923
7923	8218
7923	8148
7923	8020
2042	7923
6067	7923
301	7923
5013	7923
1713	7923
566	7923
2714	5377
1743	5377
5377	7919
837	5377
2173	5519
3382	4017
4014	4017
3383	4017
4017	5989
4017	6375
1579	6386
6386	9844
1800	8481
1800	7818
476	1800
1800	4567
1800	2513
1800	4048
1800	8106
1800	8900
1647	1800
1800	7314
1800	4585
1603	1800
1800	9440
1800	8317
1800	7112
1633	1800
1800	5166
1614	1800
1800	5104
1800	7644
927	5049
927	8574
927	6604
927	4567
927	1392
927	9664
927	4542
927	7082
927	9623
927	9520
927	9704
927	9707
927	1698
927	2358
927	9514
927	9731
927	4582
927	4872
927	5105
927	8913
523	2786
2855	8465
2228	8465
8465	8920
2196	8465
3523	8465
5158	8465
5105	8465
7749	8465
2411	8465
2963	8465
125	8465
8465	9375
4421	8465
8465	8972
249	8465
3484	8465
245	8465
4996	8465
4593	8465
4872	8465
8465	8481
8465	8853
4414	8465
8465	8900
4542	8465
4890	8465
8465	8771
3051	8465
1681	8465
8422	8465
8465	8574
8423	8465
4565	8465
1373	8465
7322	8465
5181	8465
3024	8465
8465	8539
4585	8465
3614	8464
6458	8464
8464	9156
1948	2172
1947	7578
751	9121
751	9125
751	9109
751	9107
751	9108
751	9106
751	9132
751	9135
2460	2580
608	2580
2580	7595
2580	5660
2580	2581
2161	2580
2580	5963
2580	5964
2580	2724
2580	2582
2580	6382
2580	3396
2580	4668
2580	4915
4619	5463
5908	6299
1366	5049
1366	8852
1366	5645
1366	3024
1366	1692
1366	8547
1366	9222
1366	5369
1366	4582
1366	1411
1248	5096
1248	9125
1248	9111
1248	9109
1248	9107
1248	9108
1248	9113
1248	9106
1248	9132
1248	9135
1364	4739
1364	8838
1364	3742
1045	1364
1364	3664
1364	9067
1364	1380
1364	4467
6679	7221
1362	3242
1362	8531
1362	4538
1362	4542
1362	8771
1362	4854
1362	1411
5032	9461
5032	6933
1569	5032
213	5032
5032	6943
1361	2315
2098	4664
4664	5995
4664	7454
1582	4664
589	2866
588	631
587	2866
587	8846
5147	9118
5025	5147
5147	9120
5147	9111
5147	8971
5147	9107
5147	9108
5147	9106
5147	9116
5147	9109
5147	9131
5147	9135
2101	8111
673	2476
4164	6344
1057	4164
4164	8411
4164	8853
2670	4164
2115	2835
4165	9118
273	4165
4165	6047
4165	8858
4165	6059
39	741
741	3377
741	2301
741	1320
741	9659
741	9234
741	8900
741	7195
741	4384
741	3742
741	2905
741	2506
741	943
675	741
741	9712
741	961
741	9811
741	9567
741	7040
2055	9723
13	2005
3227	4542
2855	3227
3227	4872
3227	7082
7175	8561
6628	7175
3145	7175
408	7175
788	7175
7175	9075
100	7175
4565	9708
3024	9708
8649	9708
4009	6394
7530	8827
4010	6701
5043	8074
3144	8074
683	8074
1867	4542
1867	4108
1867	1868
1867	4692
1867	8941
1867	4109
1632	5035
5035	8910
2474	5035
1580	5035
1581	5035
1252	5035
5035	9520
5035	9521
3664	5035
3484	5035
5035	5658
1579	5035
1635	5035
1624	5035
3866	5035
5035	5942
5035	5940
5035	5941
5035	5043
5035	5042
5035	8771
5035	5037
5035	5036
1460	5035
1462	5035
4531	5035
5035	9510
1698	5035
1699	5035
1578	5035
1411	5035
5397	5882
5871	5882
579	3283
579	4932
579	3285
579	4715
578	3284
578	1630
578	3285
1382	9204
1112	1714
1714	2011
1714	3556
1714	1716
1112	1716
4793	6423
6423	7200
6423	7066
6423	9585
387	6423
6423	8821
1418	6423
1711	1712
1712	3709
1112	1711
1711	1720
1993	3695
1993	2743
1993	5617
1993	3697
375	1993
1993	5190
1632	1993
1993	5177
1993	4364
1993	3752
1993	2091
1993	3214
1993	4964
1993	4047
1993	3216
1993	3352
1993	5393
1993	2825
1993	9457
1993	5526
1993	7678
1993	5525
1993	5530
1993	5443
1993	8236
1993	5620
1993	4275
1993	5527
1993	4951
1993	2826
1993	3413
1993	4481
1993	2053
1993	3839
1993	6404
1993	5328
1993	7113
1993	5391
1993	5928
808	1993
1993	4189
1993	3778
1993	7935
1993	8480
1993	2216
1993	3878
1993	8242
1987	1993
1993	4287
1993	3879
1993	3774
1993	2079
1993	8238
1993	3819
1993	2054
1993	5783
1993	8237
1993	5673
1993	8151
1993	8821
216	1993
1993	2557
1993	2814
1993	3609
1993	3841
1993	8153
1993	8829
1299	1993
415	1993
1993	3955
1777	1993
1993	4289
1993	8152
635	1993
565	1993
6421	9118
6421	8801
2540	6421
6421	7305
1849	6421
6421	9272
6421	8170
6149	6421
6421	9482
610	7082
1112	1720
1598	6547
2333	7970
2864	7807
2863	7807
631	7808
3607	7809
5049	7805
163	7805
2862	7805
1411	7805
2863	7805
5787	7806
163	7806
8838	9354
489	1865
1864	1988
1864	8643
3817	7070
3817	4350
1373	3817
3817	3895
141	3817
3817	7561
3817	8371
3817	7379
3182	3817
3817	4914
3817	6791
3817	8523
3607	3817
3817	7447
2506	3817
1360	3817
1471	3817
3817	4913
3817	4519
3695	3818
3818	4350
3818	8852
809	3818
1353	3818
3818	4540
1373	3818
3818	8380
3818	6230
3818	8547
3818	9303
3818	8340
3818	4531
3697	3818
3818	3855
1411	3818
7	9191
7	361
7	2658
7	3713
7	356
1133	6104
1133	2660
7774	8902
1744	2598
1744	9125
1744	9111
1744	9109
1744	9375
1744	9107
1744	9108
1744	9113
1744	9106
641	1744
1744	9101
814	1744
1744	3286
1744	9112
1744	9135
5858	7504
5858	7503
5858	7817
2814	7144
1785	7145
7145	7147
406	8556
406	8558
353	406
406	2020
406	3909
406	6708
406	5644
406	1843
406	2196
374	406
406	3991
5	406
399	406
406	7288
406	6717
371	406
373	406
406	1566
406	1839
406	7763
406	2102
406	2844
406	5000
406	7660
406	3919
60	406
406	2869
406	6596
406	4974
406	1312
406	665
406	4796
368	406
406	1309
370	406
369	406
406	1260
406	1314
406	3590
406	3556
406	1619
406	9101
406	4467
4876	5811
4971	5811
2279	5811
5678	5810
5677	5810
5810	8359
4876	5810
1304	5810
5810	6154
5810	7794
5429	5810
5810	5891
7143	8853
7143	8411
4192	7143
7143	7146
1987	7143
6320	7143
3144	7143
3145	7143
7143	8941
761	7143
2835	7143
375	2787
375	3930
375	7067
375	5729
375	7995
375	2376
375	5493
375	5495
375	2050
375	5873
375	4984
375	7689
375	4985
375	4537
375	8894
375	1884
375	1883
375	9561
375	1727
375	8841
375	5885
375	4447
375	3590
375	9101
375	2079
375	6478
375	6412
375	4876
375	8102
375	4534
375	5520
359	375
375	5521
375	4278
375	1125
375	6477
375	2502
375	4132
375	2746
375	8387
375	5868
375	4531
375	4530
375	3076
375	3171
176	375
375	5408
375	5409
375	3395
375	5580
375	4543
375	7945
375	3484
375	5494
375	6991
375	3856
375	5543
375	6988
375	7401
375	4607
375	4608
375	4404
375	2975
375	2857
375	8346
375	3147
375	5877
375	6629
375	526
375	5038
375	6749
375	2091
311	375
375	8143
375	8142
375	4532
375	4781
375	646
375	7605
375	4529
347	375
375	3742
375	2189
375	2089
87	375
375	849
375	5438
375	5017
375	6542
375	5884
1232	9209
9101	9209
9208	9209
6432	9445
5854	9445
9108	9445
3590	9445
7212	9445
4977	9445
8925	9208
2874	3385
146	1340
146	4932
146	6346
4364	8150
4242	4364
4364	8281
3553	4364
4364	6660
3269	4364
4364	9044
4364	4643
4364	6346
3556	4364
4364	5517
4364	9045
4364	6278
3687	4364
2005	4364
4364	4862
2715	4364
4364	7012
4364	9359
4366	7070
4366	9478
2396	4366
4145	4366
4366	7779
4366	5529
1392	4366
4366	6674
4366	9570
4366	7034
4366	4739
4365	4366
4366	4997
3854	4366
4366	7726
675	4366
1232	4366
4366	9707
4366	5850
4366	7075
4366	6767
4365	5743
4365	7057
4365	6795
2448	4365
1788	4365
4365	4751
4365	7578
4365	8110
3684	4365
4365	9079
4365	7075
162	4365
4365	8678
4365	5529
3857	4365
4365	6697
1320	4365
3854	4365
4365	9559
4365	8310
4365	6674
1053	4365
4365	9478
985	4365
4365	5336
4365	5902
2835	4365
2540	2545
2540	2547
4127	9129
5662	7199
2269	7199
2543	7199
2101	7199
7199	9321
6029	7199
3932	7199
6645	7199
428	7199
7199	7560
7199	9385
3403	7199
4292	5319
2479	2481
2481	7082
2481	6831
2481	8939
2481	7748
2481	7750
2481	7749
2479	2482
2482	3930
2479	2480
2479	3502
2479	7310
2479	8770
2479	5864
2008	2479
2008	2480
2480	8770
2480	3955
3010	4561
4561	5732
125	4561
4561	6387
1992	4561
4561	4583
4561	5971
4561	4585
1265	4561
3421	4561
4561	8132
3868	4561
1320	4561
4561	4587
4561	5105
4014	4020
4014	4021
4021	6432
2874	4021
4012	4021
3186	4021
3624	4021
4018	4021
4021	6373
111	4021
4021	4506
4021	8532
4014	4019
4012	4019
4019	4022
4014	4024
4012	4024
4024	9151
4012	4025
4014	4022
4012	4022
4022	6021
4014	4023
2874	4023
4012	4023
673	4023
4023	6422
4018	4023
4023	8584
4023	6022
3405	8150
3405	8630
2778	3405
3405	6636
3405	5586
3405	4970
3405	4963
3405	4972
3405	9101
1065	3406
938	4294
938	5126
1988	4495
4490	9611
4389	9611
1828	9611
2734	5654
5654	7530
5654	6710
383	5654
1637	5654
5654	6061
5654	8252
967	5654
939	5654
2397	5654
4087	5654
2255	5654
5654	6417
3476	5654
5654	5852
2524	5654
5654	9468
5654	8411
5654	6962
5654	6933
2249	5654
2547	5654
2125	5654
5654	6003
4983	5654
5654	7333
2392	5654
4593	5654
5654	7490
4732	5654
5654	8363
1636	5654
5654	9490
5654	8853
2336	5654
2768	5654
2993	5654
5654	5945
5654	8900
5654	8206
5654	8894
5654	8608
5654	8967
3263	5654
5654	8310
5654	5848
1888	5654
5654	8939
5654	5712
2239	5654
4890	5654
4343	5654
5654	5690
2366	5654
5654	8309
745	5654
5654	9303
4531	5654
3556	5654
1353	5654
2685	5654
4985	5654
1411	5654
5654	7991
4221	4228
1424	2552
3646	9436
383	8790
383	9393
383	7817
383	9319
383	1162
383	8967
383	4739
383	7578
383	4122
383	6727
383	6156
383	5850
383	9303
383	9503
2650	2654
2650	2655
2648	2650
2650	9114
2651	2655
2651	3590
2651	3589
2647	2651
2648	6087
1489	2648
1213	2648
2648	5269
2647	2648
1198	2648
2649	8247
2649	3496
2649	5571
2647	7098
2647	3502
2647	5285
489	2647
2647	9393
230	6634
221	6634
227	6634
228	6634
233	6634
235	6634
2867	6634
4935	6634
224	6634
225	6634
223	6634
230	6635
4447	6635
232	6635
221	6635
6635	8390
9066	9073
7970	9073
3143	9073
1099	4890
1099	8939
1099	7082
4890	5184
3567	5184
5732	6872
4566	6872
4562	6872
4542	6872
6872	8305
4582	6872
4005	6190
4005	5595
1665	4005
4005	6988
125	5186
5186	6387
1988	8679
1565	8679
1382	8679
5504	8678
6572	8678
6710	8678
1988	8678
3145	8678
6756	8678
8132	8678
195	8678
5158	8678
4856	8677
8677	9233
1988	8677
3032	3033
3032	5920
3031	3032
3029	3032
3027	3032
3032	4996
3032	3036
3032	3035
3695	5058
5058	8331
2079	5058
4287	5058
1897	4215
4215	4233
3556	4215
4215	7270
5242	7446
3027	3031
3031	3033
3029	3031
3030	3031
3031	3036
4854	8581
4854	9084
4854	7978
3742	4854
4854	9822
4854	6352
2447	4854
4854	8469
1022	4854
1579	5452
5452	8770
4402	4891
4402	8079
3242	4402
4402	5878
3866	4402
1373	4402
1252	4402
4402	8900
4402	8547
4402	5582
1642	4402
4402	4531
3484	4402
1698	4402
2507	4402
4402	6417
4402	8858
940	4402
4402	4453
5331	5723
4523	5723
1698	5723
5723	9332
1587	5723
5723	6826
5933	7906
4824	8971
4824	9119
4824	9109
4824	9107
4824	9108
4824	9106
4824	8745
4824	5417
4824	5380
3285	4824
3527	4824
4824	5658
4824	7485
4824	9111
4467	4824
4824	6231
4824	9117
4824	9121
4824	9125
3567	4824
4824	9175
4824	5139
636	4824
2957	4824
4824	9135
631	4824
5866	5867
3900	4369
3556	7220
35	8676
31	8676
1989	8676
1001	8676
4657	8676
544	1822
544	545
544	7034
544	5679
4219	4228
3400	4219
4219	6353
4219	4235
1891	4219
1988	8674
1001	8674
5990	7456
2544	7609
6061	8060
4400	6394
2981	5814
1232	4399
4399	5711
3590	4399
3984	7272
7272	8423
2835	7272
3049	7272
3060	7272
4593	7272
3499	7272
249	9593
777	9593
4872	9593
3484	9593
3502	9593
8244	9595
6653	9595
7779	9595
8910	9594
8909	9594
4048	9594
5105	9594
3263	9594
9520	9594
3484	9594
6219	9594
4872	9594
8853	9594
1400	9594
8079	9594
4542	9594
8206	9594
5369	9594
3242	9594
3816	9594
8106	9594
8547	9594
1700	9594
1217	9594
9332	9594
4542	9781
2118	9596
678	998
998	2780
998	7530
5769	5770
5533	5769
5532	5769
4436	5769
3695	5770
5770	9118
4583	5770
5732	5770
4567	5770
5770	8900
4542	5770
5770	7082
5532	5770
5158	5770
