9,569.23193,0.789166667,1869.14,1255.58,10277.49,10210.89,2192.79,9885.05,6208.94,2040.24,1331.6,9040.93,9866.22,1910.5,9804,6665.31,2568.53,1314.13,9441.21,9844.41,2293.39,8994.82,6105.69,0,0,0
10,340.20399,0.791666667,2325.27,4635.27,0,0,5728.13,0,1962.45,1801.17,4701.97,0,0,5833.55,0,1932.52,2337.36,4785.3,0,0,5240.37,0,1749.03,0,0,0
11,583.24674,0.8,1448.99,1010.91,14538.99,13855.87,1510.48,14824.77,8735.91,1463.42,874.85,13222.05,13393.23,1195.57,12652.31,8038.86,1434.2,733.15,13859.23,13878.16,1096.6,13660.72,8278.81,0,0,0
12,554.29188,0.802,370.98,0,7066.03,5371.19,0,5915.86,3173.21,396.54,0,5749.58,5877.85,0,6014.61,2996.06,0,0,6635.06,6095.02,0,5848.51,3533.87,0,0,0
13,363.14658,0.806666667,4541.06,0,0,0,0,0,2295.46,5569.47,0,0,0,0,0,1803.22,5308.87,0,0,0,0,0,1660.19,0,0,0
14,391.1776,0.808,0,0,5385.02,8246.08,0,14758.55,4413.1,0,0,6349.25,8236.79,0,15078.95,4345.58,0,0,5822.36,7321.94,0,15954.29,4116.89,0,0,0
15,542.22185,0.808,1058.76,657.31,5011.62,4261.24,955.38,5148.71,3042.13,1106.84,653.25,4570.66,5073.84,752.19,4922.66,2726.82,1173.68,0,4792.65,4939.43,914.05,4275.92,3433.14,0,0,0
16,592.30035,0.808666667,7654.72,4599.99,0,0,11140.2,0,8129.79,12179.37,6055.83,0,0,11279.9,0,9084.89,12326.24,6046.69,0,0,9094.71,0,10138.71,0,0,0
17,194.10203,0.813666667,1948.69,2188.89,5656.29,6112.39,2613.7,8205.95,3544.29,1958.93,2057.48,5458.81,6664.42,2319.85,7593.83,3363.02,1713.8,1515.34,4918.35,5593.54,2197.15,8540.97,2935.17,0,0,0
18,594.32257,0.814,0,0,3986.7,5304.81,0,10182.09,2604.48,0,0,3331.99,6003.95,0,11350.43,2653.08,0,0,3743.06,5606.9,0,10738.94,3000.47,0,0,0
19,415.08247,0.817,0,0,1866.65,2165.97,0,5292.17,2379.26,0,0,2987.76,3250.44,0,4813.96,2345.98,0,0,2702.53,2182.95,0,5907.68,1975.89,0,0,0
20,296.14236,0.818666667,0,0,3946.83,6101.77,0,10586.1,2673.6,0,0,3339.57,5782.46,0,8617.15,2876.9,0,0,3336.09,4752.9,0,9124.27,2566.53,0,0,0
21,607.34576,0.8275,0,1449.91,0,0,7362.37,0,2712.19,0,4401.62,0,0,9584.29,0,3003.39,0,4392.72,0,0,9179.84,0,3003.95,0,0,0
22,336.18445,0.830333333,865.66,0,4882.79,3848.65,0,4532.79,2624.67,864.85,0,4892.3,4662.47,0,7441.8,3237.03,1032.93,0,5480.13,4432.09,0,4899.1,2630.37,0,0,0
23,405.28462,0.834833333,0,830.9,1599.47,2447.28,0,5132.16,1411.84,0,0,2169.32,2573.7,0,5645.62,1429.05,0,551.2,2239.5,0,0,4741.15,1023.42,0,0,0
24,352.21552,0.837833333,1060,965.89,2761,1556.43,0,7458.91,1729.55,1125.04,0,2872.45,1799.16,1138.17,6642.81,1566.17,958.19,0,2575.08,1548.66,0,7655.82,1660.34,0,0,0
25,694.32666,0.842166667,0,4013.88,0,0,5266.33,0,704.97,0,5223.22,0,0,5178.31,0,1201.6,0,3737.26,0,0,4341.74,0,1473.35,0,0,0
26,676.36518,0.843666667,0,0,5172.17,5769.17,0,0,2881.61,0,0,3666.56,6546.63,0,0,3613.44,0,0,6223.78,6676.86,0,0,3968.79,0,0,0
27,436.23335,0.844333333,0,4425.21,0,0,0,0,0,0,5180.35,0,0,0,0,0,0,5347.26,0,0,0,0,0,0,0,0
28,630.38142,0.845333333,3427.56,4324.83,0,0,5990.06,0,2068.07,2899.21,4733.21,0,0,5802.67,0,2201.56,3137.9,4856.57,0,0,5000.31,0,2194.19,0,0,0
29,672.33202,0.846666667,0,0,1948.25,1701.37,0,7557.04,1030.81,0,0,1857.28,1772.8,0,8448.72,1076.64,0,0,1948.06,1869.9,0,6982.06,1242.08,0,0,0
30,605.3308,0.846833333,0,7620.01,0,0,18136.12,0,4080.72,0,7806.39,0,0,17783.84,0,5730.21,0,7437.8,0,0,17173.13,0,5806.79,0,0,0
31,680.38271,0.846833333,0,0,0,34129.87,0,42470.59,5303.99,0,0,0,34298.35,0,34005.01,10316.86,0,0,0,50039.6,0,30684.77,13532.9,0,0,0
32,526.22695,0.847666667,1405.81,0,8103.23,5615.1,0,8343.54,4206.88,0,0,7864.39,7308.17,0,10287.62,4430.39,1617.84,0,8538.65,6209.58,1449.69,7939.98,4853.74,0,0,0
33,415.19911,0.848166667,1448.46,899.03,5729.13,6188.05,1449.58,7767.81,3179.64,1812.32,0,5358.57,6171.97,1572.71,5460.63,4530.66,1511.48,0,4870.99,7191.33,1219.77,6040.18,3725.07,0,0,0
34,357.20515,0.848166667,0,0,0,4133.15,0,5163.06,1157.95,0,0,0,4225.84,0,4729.52,1293.78,0,0,0,4066.33,0,5243.94,1569.93,0,0,0
35,521.31857,0.849833333,0,6584.12,0,0,0,0,0,0,5966.51,0,0,0,0,0,0,4701.13,0,0,0,0,0,0,0,0
36,489.27213,0.851166667,0,0,0,7429.15,0,10245.62,2216.26,0,0,0,7300.96,0,8845.37,2658.36,0,0,0,7330.01,0,9179.41,2395.29,0,0,0
37,525.26889,0.8515,0,0,0,26810.73,0,35049.5,8126.19,0,0,0,26164.65,0,31947.59,9093.25,0,0,0,26849.63,0,31340.52,8481.73,0,0,0
38,136.01377,0.852666667,0,0,0,6063.75,0,6282.16,1715.72,0,0,0,5689.44,0,6822.51,1655.83,0,0,0,5443.65,0,6483.58,1378.36,0,0,0
39,437.17069,0.852666667,0,0,0,12982.46,0,18055.72,4137.59,0,0,0,13560.43,0,16533.7,4191.95,0,0,0,13430.18,0,16347.59,4483.48,0,0,0
40,446.31265,0.854166667,0,0,0,5458.05,0,7441.25,1589.04,0,0,0,5574.24,0,5748.91,1833.32,0,0,0,5409.39,0,6575.33,1810.95,0,0,0
41,588.25593,0.860166667,10104.98,0,0,0,0,0,3220.05,12128.62,0,0,0,0,0,3148.05,12896.83,0,0,0,0,0,3696.58,0,0,0
42,1297.60091,0.860166667,0,17254.08,0,0,23649.65,0,4483.21,0,19585.35,0,0,22697.45,0,4366.64,0,16081.78,0,0,21226.61,0,5379.09,0,0,0
43,1059.51233,0.8605,0,5329.71,0,0,5463.22,0,1319.49,0,5317.18,0,0,4878.01,0,1130.47,0,5902.65,0,0,5543.18,0,1538.17,0,0,0
44,946.48682,0.862333333,0,16894.52,0,0,21462.99,0,5439.63,0,17215.12,0,0,22316.04,0,5558.2,610.08,17391.89,0,0,22061.81,0,5193.74,0,0,0
45,510.28331,0.8625,699.44,11337.37,0,0,13218.45,0,2630.71,531.16,8435.96,0,0,10272.32,0,2268.75,568.97,9248.6,0,0,10841.86,0,3319.3,0,0,0
46,318.16309,0.864666667,18321.79,8323.21,3458.95,2184.73,0,2324.14,4627.73,13503.76,6596.3,3062.97,2344,0,2224.12,5491.28,13178.77,8360.25,3063.18,2407.63,0,1819.88,6021.88,0,0,0
47,407.21961,0.868833333,1653.54,24369.55,0,0,27553.25,0,4865.67,1044.65,14797.95,0,0,21215.49,0,5278.59,1030.24,17269.32,0,0,19873.99,0,5874.54,0,0,0
48,837.40915,0.87,0,14388.27,0,0,10346.91,0,2161.25,0,8471.8,0,0,9351.5,0,1987.02,0,8476.76,0,0,9167.25,0,2600.84,0,0,0
49,1172.54889,0.873833333,0,5768.11,0,0,5107.96,0,1270.01,0,4746.85,0,0,5132.16,0,1082.35,0,4822.4,0,0,5676.95,0,1357.62,0,0,0
50,265.11396,0.874333333,0,5799.12,0,0,5836.63,0,1149.08,0,3594.55,0,0,4794.59,0,1138.26,0,4312.9,0,0,3991.98,0,1299.05,0,0,0
51,471.22673,0.879666667,0,7462.96,0,0,5371.31,0,1220.88,0,3230.55,0,0,5076.21,0,1182.89,0,4243.49,0,0,4488.65,0,1103.13,0,0,0
52,294.15207,0.906166667,0,0,5055.19,4515.84,0,4735.01,2606.12,736.58,0,5100.79,3924.49,0,5284.36,2674.91,691.04,0,5116.05,3952.61,0,4526.78,2729.27,0,0,0
53,551.35947,0.913833333,10274.59,0,0,0,0,0,1098.4,6299.14,0,0,0,0,0,1256.75,5115.55,0,0,0,0,0,1517.08,0,0,0
54,702.34457,0.926833333,0,0,0,11413.1,0,3007.34,1255.27,0,0,0,5188.76,0,1330.21,3448.39,0,0,0,13978.33,0,2238.98,4020.35,0,0,0
55,602.21977,0.9295,615.27,0,14845.76,13554.72,0,16730.28,7675.35,716.29,0,14892.68,12323.57,0,15309.55,7818.41,567.14,0,14083.98,12487.57,0,14578.18,8139.02,0,0,0
56,538.30773,0.932666667,2847.53,7088.83,0,1135.58,6461.37,0,2275.36,1714.78,6337.28,0,0,5535.88,0,2007.2,2323.36,4111.39,0,1046.09,7178.88,0,1923.23,0,0,0
57,704.31976,0.932833333,0,0,2808.13,9125.01,0,3619.8,3453.78,0,0,3109.84,8088.49,0,3235.2,1633.97,0,0,3461.03,10161.51,0,2638.63,3923.63,0,0,0
58,566.33132,0.932833333,0,0,0,11149.83,0,3810.51,3435.71,0,0,0,10304.84,0,3666.74,3691.41,0,0,0,9994.25,0,2808.51,3392.32,0,0,0
59,902.49521,0.9345,0,6724.92,0,0,3627.04,0,0,0,5080.85,0,0,2976.65,0,0,0,4460.25,0,0,2881.04,0,0,0,0,0
60,221.11218,0.936,0,0,6499.56,1014.32,0,0,2153.35,0,0,6564.97,1331.2,0,0,2017.1,0,0,6684.58,940.38,0,0,1916.07,0,0,0
61,453.25115,0.938,8682.69,6753.85,0,0,6190.79,0,2999.27,7989.56,5627.62,0,0,5536.53,0,2694.08,7192.77,4998.98,0,0,4576.62,0,2633.57,0,0,0
62,1065.5019,0.942166667,0,9149.18,0,0,4409.75,0,0,0,6973.58,0,0,3767.99,0,0,0,5997.89,0,0,4077.16,0,0,0,0,0
63,1281.60552,0.942833333,0,25704.02,0,0,15672.5,0,1899.81,0,19676.11,0,0,14774.92,0,1811.81,0,17927.28,0,0,12172.71,0,2870.82,0,0,0
64,968.44812,0.944333333,0,23030.27,0,0,11486.58,0,1485.25,0,17647.51,0,0,11723.26,0,1501.03,0,15581.17,0,0,10998.74,0,2422.91,0,0,0
65,329.0456,0.947833333,0,0,0,1101.27,0,7189.85,0,0,0,0,1421.28,0,6836.42,0,0,0,0,1229.77,0,7957.86,0,0,0,0
66,779.27792,0.961333333,0,0,0,0,13274.49,0,0,0,0,0,0,11851.15,0,3024.37,0,0,0,0,11023.49,0,3740.42,0,0,0
67,229.10222,0.989833333,3904.84,13018.34,0,0,0,0,4263.44,2287.33,9123.65,0,0,0,0,4097.85,2684.43,9206.45,0,0,0,0,4274.12,0,0,0
68,614.22536,0.991,0,0,8587.28,5886.58,0,2968.52,3862.14,0,0,7630.39,6202.14,0,2960.95,3784.06,0,0,8074.08,6300.16,0,2638.58,4354.8,0,0,0
69,529.2305,1.002666667,0,42839.68,0,0,0,0,0,0,32448.35,0,0,0,0,0,0,36655.64,0,0,0,0,0,0,0,0
70,522.29345,1.013666667,0,22229.86,0,0,0,0,1424.79,2480.7,8948.95,0,0,2689.71,0,1341.82,2306.55,11599.2,0,0,2108.79,0,1073.68,0,0,0
71,677.30085,1.0255,27217.46,11568.09,0,0,7130.47,0,5428.09,14287.5,6986.69,0,0,5151.25,0,3448.02,12787.3,6902.56,0,0,6912.99,0,9041.37,0,0,0
72,427.23469,1.040333333,0,15979.42,0,0,0,0,0,0,8209,0,0,0,0,0,0,9256.22,0,0,0,0,0,0,0,0
73,532.27565,1.051166667,2607.68,1604.65,8095.92,8255.73,1383.33,7799.59,4221.51,1498.94,973.87,7224.78,5825.74,928.45,6813.8,4411.65,1657.27,1014.8,7617.35,6153.97,1250.02,3914.84,5029.59,0,0,0
74,332.17913,1.065666667,17064.75,2940.78,0,0,0,0,2922.6,8845.5,1231.77,1779.67,0,0,0,2894.5,7908.88,1385.78,1297.4,0,0,0,3592.14,0,0,0
75,426.24074,1.0715,13603.22,0,0,0,0,0,1877.6,6630.08,0,0,0,0,0,1748.18,6233.27,0,0,0,0,0,3375.28,0,0,0
76,313.15817,2.692333333,11630.11,0,0,0,0,0,4224.26,13892.9,0,0,0,0,0,0,13636.62,0,0,0,0,0,3671.55,0,0,0
77,426.23939,2.744,17217.83,0,0,0,0,0,5972.92,18896.23,0,0,0,0,0,6566.83,19924.04,0,0,0,0,0,5024.55,0,0,0
78,527.28586,2.899666667,0,5959.06,0,0,0,0,0,342.57,6172.61,0,0,0,0,0,0,5721.74,0,0,0,0,0,0,0,0
79,417.2521,2.985833333,24978.81,0,0,0,0,0,10083.35,29487.72,0,0,0,0,0,9478.26,30430.46,0,0,0,0,0,7353.58,0,0,0
80,490.20117,3.030166667,0,6131.07,0,0,0,0,0,861.71,6309.85,0,0,0,0,627.8,800.59,5417.07,0,0,0,0,0,0,0,0
81,392.1615,3.040666667,6651.12,0,0,0,0,0,2789.48,6087.21,0,0,0,0,0,2384.94,5276.72,0,0,0,0,0,2499.68,0,0,0
82,505.23225,3.121,5844.13,1074.4,0,0,1290.2,0,1859.56,5080.5,1133.27,0,0,0,0,0,5315.28,0,0,0,1430.49,0,1949.87,0,0,0
83,476.22172,3.190833333,0,5968.9,0,0,0,0,250.48,0,6998.82,0,0,0,0,0,0,6226.94,0,0,0,0,0,0,0,0
84,1112.61178,3.2205,0,14909.29,0,0,18792.2,0,7186.81,0,17047.61,0,0,20517.3,0,5994.8,0,16865.5,0,0,18980.76,0,5797.41,0,0,0
85,469.27577,3.226166667,6068.5,83156.01,0,0,57593.19,0,17161.1,5536.37,73262.08,0,0,59064.57,0,17365.07,5825.72,69329.9,0,0,60666.63,0,15230.11,0,0,0
86,229.10235,3.237166667,8535.36,0,0,0,0,0,2167.94,7853.78,0,0,0,0,0,2439.43,7967.82,0,0,0,0,0,0,0,0,0
87,496.25482,3.2535,102551.55,0,0,0,1083.05,0,22757,93941.91,1870.87,0,0,1009.06,0,22976.35,91886.46,2267.37,0,0,0,0,20823.12,0,0,0
88,465.2878,3.381833333,19278.28,15657.93,0,0,18179.86,0,11821.27,19931.92,18673.08,0,0,19370.1,0,12386.78,19801.81,18070.7,0,0,19619.95,0,10394.39,0,0,0
89,488.21724,3.397833333,0,0,5050.25,4732.88,0,5862.94,2745.65,0,0,4558.29,5174.69,0,5396.87,2868.18,0,0,4373.95,5733.72,0,5935.29,2351.25,0,0,0
90,565.27557,3.446166667,0,12897.93,0,0,0,0,0,0,12338.61,0,0,0,0,0,0,9787.25,0,0,0,0,0,0,0,0
91,370.20292,3.457,757.99,381.73,5841.37,4381.72,580,5273.64,2950.77,932.32,328.13,4868.08,4085.42,629.76,4935.29,2928.17,703.39,0,5383.44,4356.26,572.33,5780.98,2908.07,0,0,0
92,577.26694,3.526166667,2190.64,18286.85,0,0,22719.98,0,9151.85,0,17684.84,0,0,27114.16,0,9582.56,0,14518.08,0,0,27939.24,0,9162.68,0,0,0
93,574.26357,3.5445,40114.76,15741.14,0,0,18610.4,0,16810.49,40453.73,16190.71,0,0,23313.76,0,17006.52,43967.14,14083.15,0,0,23299.7,0,17364.56,0,0,0
94,431.17305,3.5875,0,0,5590.71,0,0,0,1223.65,0,0,5417.25,0,0,0,1545.38,0,0,5307.91,0,0,0,1343.45,0,0,0
95,531.34953,3.623666667,1661.62,2916.11,0,0,14120.08,0,4745.28,1796.07,3061.42,0,0,15160.79,0,4420.14,1646.89,2502.62,0,0,14794.56,0,4330.75,0,0,0
96,611.27768,3.624833333,0,0,3095.12,7379.54,2142.27,6638.23,4093.4,3771.87,1480.46,2902.99,7553.89,1869.39,7411.52,4283.63,3976.93,1596.63,3211.4,8999.38,2106.66,7286.54,0,0,0,0
97,362.24642,3.639,5013.16,3534.05,0,0,0,0,1657.75,4737.42,3658.45,0,0,0,0,1588.65,5277.79,4405.21,0,0,0,0,1713.42,0,0,0
98,1042.50949,3.653333333,0,0,0,0,6120,8841.48,1370.92,1195.05,4425.88,0,0,6087.83,9747.34,1264.69,924.82,4071.33,0,0,5187.77,8597.73,1044.89,0,0,0
99,1040.51938,3.672666667,4476.28,20900.25,0,0,29231.63,0,6317.97,4835.26,22057.27,0,0,31574.61,0,5894.92,4000.89,20417.62,0,0,30727.7,0,5047.25,0,0,0
100,557.15191,3.6925,5831.22,2973.83,0,0,3250.09,0,2730.02,5205.13,3223.72,0,0,3023.47,0,2561.98,5652.13,3342.53,0,0,3394.68,0,2202.65,0,0,0
101,664.29305,3.7475,377.67,9982.62,0,0,11269.16,0,2383.95,0,8974.83,0,0,7426.26,0,3607.13,390.83,10066.1,0,0,10994.86,0,3253.34,0,0,0
102,559.27366,3.7545,1388.91,9797.56,0,0,65004.95,0,18599.94,1248.42,10048.38,0,0,66104.91,0,19135.34,1418.89,9489.61,0,0,65921.46,0,15958.56,0,0,0
103,363.17174,3.7605,0,0,0,0,0,5082.9,0,0,0,0,0,0,5335.12,0,0,0,0,0,0,5038.15,0,0,0,0
104,676.36401,3.778333333,0,2643.36,0,0,13410.32,0,2947.4,0,2103.69,0,0,5268.89,0,3595.33,0,2498.06,0,0,12589.23,0,4280.38,0,0,0
105,1767.83102,3.781333333,0,0,2214.29,1214.22,0,15966.45,778.81,0,0,1950.48,1361.97,0,15856.86,970.27,0,0,1897.11,1662.32,0,17680.64,618.04,0,0,0
106,419.26901,3.782166667,0,82376.95,0,0,1458.02,0,706.47,0,76938.11,0,0,1460.81,0,811.22,0,76761.64,0,0,1295.15,0,750.95,0,0,0
107,447.29889,3.811166667,23147.37,17134.98,0,0,0,0,6394.08,23043.7,17897.82,0,0,0,0,5857.71,21607.25,17940.63,0,0,0,0,5267.6,0,0,0
108,278.06372,3.8405,0,0,7321.75,708.83,0,0,1682.66,0,0,6627.47,951.6,0,0,1534.13,0,0,6984.84,759.92,0,0,1468.66,0,0,0
109,1757.79142,3.8735,0,0,0,0,0,7814.28,0,0,0,0,0,0,7819.64,0,0,0,0,0,0,8260.65,0,0,0,0
110,612.335,3.915833333,13797.77,0,0,0,0,0,0,14076.18,0,0,0,0,0,4511.24,14762.63,0,0,0,0,0,4586.91,0,0,0
111,1126.55148,3.956833333,0,0,0,0,0,9611.6,0,0,0,0,0,0,9501.8,0,0,0,0,0,0,10033.19,0,0,0,0
112,480.25531,3.966333333,0,6873.89,0,0,0,0,0,0,7345.11,0,0,0,0,0,0,6071.53,0,0,0,0,0,0,0,0
113,1663.64417,3.968666667,0,0,0,0,0,7338.11,0,0,0,0,0,0,7618.98,0,0,0,0,0,0,7927.33,0,0,0,0
114,1282.54467,3.992833333,0,0,0,0,0,5303.61,0,0,0,0,0,0,4928.94,0,0,0,0,0,0,5826.05,0,0,0,0
115,486.25794,4.008,0,11487.83,0,0,3810.6,0,910.48,0,11458.35,0,0,3570.79,0,1204.29,0,11737.28,0,0,3625.42,0,767.73,0,0,0
116,430.23532,4.023,7508.64,0,0,0,0,0,1651.14,5966.71,0,0,0,0,0,1979.81,6463.12,0,0,0,0,0,1857.48,0,0,0
117,652.29305,4.026666667,5163.46,8634.03,0,0,8091.28,0,2589.82,4845.89,8629.19,0,0,8299.54,0,2814.17,4453.39,8020.53,0,0,8217.65,0,2741.01,0,0,0
118,885.39043,4.032833333,0,468.39,0,0,0,0,2487.53,5380.3,7139.93,0,0,7452.71,0,3040.6,4314.18,0,0,0,7069.66,0,2573.73,0,0,0
119,1070.57878,4.046,0,0,0,0,0,5708.73,0,0,0,0,0,0,6491.56,0,0,0,0,0,0,6791.68,0,0,0,0
120,1057.50631,4.0485,0,31939.21,0,0,35891.01,0,10974.32,0,31881.63,0,0,39346.08,0,10107.3,0,29945.75,0,0,39434.98,0,10108.36,0,0,0
121,629.30488,4.055833333,106216.56,54003.38,0,0,94795.79,0,40752.68,97214.62,59837.16,0,0,70863.03,0,42224.58,109307.38,75921.02,0,0,85609.83,0,45712.59,0,0,0
122,461.25738,4.058333333,5647.76,4653.59,0,0,5239.88,0,3084.95,5881.61,4711.2,0,0,5306.68,0,3155.86,5619.06,4505.7,0,0,5609.83,0,3047.71,0,0,0
123,593.3046,4.065333333,4750.59,4797.25,0,0,8396.95,0,4110.03,6691.52,4245.69,0,0,10806.45,0,4328.57,6717.78,3647.76,0,0,12007.18,0,4075.21,0,0,0
124,538.30085,4.079166667,811.05,7632.37,0,0,6616.7,0,2131.67,0,7362.05,0,0,6956.68,0,2190.21,687.45,7379.38,0,0,7492.43,0,1738.39,0,0,0
125,685.33708,4.079333333,0,31832.84,0,0,25817.67,0,1480.11,0,30300.11,0,0,22539.96,0,3584.23,0,33819.86,0,0,23207.12,0,7671.59,0,0,0
126,743.33212,4.1165,0,0,0,6247.93,0,0,0,0,0,0,994.58,0,0,890.6,0,0,0,6475.92,0,0,2245.07,0,0,0
127,242.07556,4.126166667,0,0,5037.81,6012.66,0,11744.25,3104.61,0,0,4515.21,6823.41,0,11692.28,3130.39,0,0,4496.58,6438.22,0,11010.9,2963.47,0,0,0
128,626.35276,4.1365,150274.52,3938.28,0,0,5038.96,0,33764.51,142329.7,2466.66,0,0,3281.05,0,36869.59,150509.36,4443.58,0,0,4925.84,0,35692.05,0,0,0
129,407.21083,4.142,9027.11,0,0,0,0,0,1847.83,8137.09,0,0,0,0,0,2088.71,8019.14,0,0,0,0,0,2146.21,0,0,0
130,991.49011,4.1575,0,22689.4,0,0,15762.54,0,3054.69,0,24406.47,0,0,16343.39,0,3034.57,0,22838.92,0,0,15911.34,0,2657.21,0,0,0
131,420.29086,4.193166667,5381.6,2483.97,0,0,0,0,1623.78,5661.7,2326.71,0,0,0,0,1508.21,4847.71,2247.68,0,0,0,0,1270.67,0,0,0
132,244.1013,4.201333333,0,18375.85,0,0,0,0,0,0,19723.29,0,0,0,0,0,0,19641.15,0,0,0,0,0,0,0,0
133,491.28769,4.205,56269.81,8168.35,0,0,0,0,14971.2,52979.53,8375.24,0,0,0,0,15763.64,55321.55,8708.01,0,0,0,0,14330.16,0,0,0
134,602.26241,4.219,0,5995.19,0,0,2742.33,0,1179.93,0,6015.58,0,0,2591.51,0,1110.01,0,5144.82,0,0,3190.25,0,1055.28,0,0,0
135,454.1993,4.2255,7352.5,3506.87,0,0,3944.11,0,2861.42,5849.73,3582.3,0,0,3835.31,0,3126.58,7322.35,3381.46,0,0,3636.91,0,2764.35,0,0,0
136,1027.53376,4.2275,0,0,0,0,0,5733.23,0,0,0,0,0,0,5453.32,0,0,0,0,0,0,6062.01,0,0,0,0
137,539.25296,4.236333333,0,36030.88,0,0,20303.31,0,5468.16,0,34899.38,0,0,19285.83,0,5253.72,0,36702.49,0,0,21316.83,0,5531.66,0,0,0
138,596.26859,4.240666667,0,12226.33,0,0,17576.7,0,5462.27,0,13917.6,0,0,18123.64,0,5708.28,0,13003.15,0,0,19232.29,0,5490.64,0,0,0
139,1017.51444,4.245333333,0,0,0,0,0,6741.64,0,0,0,0,0,0,7026.73,0,0,0,0,0,0,7774.86,0,0,0,0
140,375.17322,4.261,15907.64,0,0,0,0,0,5357.28,16473.73,0,0,0,0,0,4695.74,15303.39,0,0,0,0,0,4349.09,0,0,0
141,256.13982,4.264166667,6432.31,0,0,0,0,0,2072.47,6634.28,0,0,0,0,0,1733.16,7009.89,0,0,0,0,0,1987.24,0,0,0
142,466.23514,4.269166667,30584.77,25056.11,0,0,18678.38,0,15577.41,33114.1,29392.14,0,0,20920.66,0,16514.61,30259.9,22544.14,0,0,18609.25,0,15774.52,0,0,0
143,448.28459,4.285,5639.69,1664.88,0,0,0,0,1829.71,5502.82,2089.51,0,0,0,0,1258.41,5163.17,1876.51,0,0,0,0,969.33,0,0,0
144,327.21015,4.296833333,9704.22,0,0,0,0,0,1450.97,8063.3,0,0,0,0,0,0,9601.87,0,0,0,0,0,0,0,0,0
145,708.33918,4.304333333,6486.92,3516.91,0,0,4488.15,0,1751.63,4392.89,2467.43,0,0,4631.71,0,1031.07,6434.84,3153.39,0,0,3156.48,0,2773.31,0,0,0
146,485.27694,4.308666667,5131.22,0,0,0,0,0,1146.08,3899.29,0,0,0,0,0,1206.25,5004.01,0,0,0,0,0,1030.41,0,0,0
147,321.18597,4.326,0,6242.27,0,0,0,0,0,0,5947.62,0,0,0,0,0,0,5810.99,0,0,0,0,0,0,0,0
148,384.22945,4.329,0,13068.27,0,0,0,0,0,0,12830.37,0,0,0,0,0,0,11190.53,0,0,0,0,0,0,0,0
149,1116.609,4.332,0,2478.61,0,0,5101.43,0,1278.21,0,3127.21,0,0,5956.13,0,1242.28,0,2948.3,0,0,5523.27,0,1213.55,0,0,0
150,538.22769,4.332833333,0,0,4778.71,7129.12,0,5869.9,3373.27,0,0,4576.4,7057.51,0,5916.07,3442.75,0,0,3729.16,8080.84,0,6069.3,3048.25,0,0,0
151,539.27562,4.352833333,0,10330.64,548.32,600.03,0,0,0,0,9801.92,467.85,619.61,0,0,423.2,0,9461.47,566.63,650.66,558.59,527.87,465.25,0,0,0
