MZ504431.1 , 8 
MZ504438.1 , 8 
MZ504397.1 , 8 
MZ504394.1 , 8 
MZ504608.1 , 8 
MZ504395.1 , 8 
MZ504415.1 , 8 
MZ504429.1 , 8 
MZ504439.1 , 8 
MZ504430.1 , 8 
MZ504414.1 , 8 
MZ504396.1 , 8 
MZ504405.1 , 8 
MZ504417.1 , 8 
MZ504437.1 , 8 
MZ504425.1 , 8 
MZ504420.1 , 8 
MZ504427.1 , 8 
MZ504422.1 , 8 
MZ504423.1 , 8 
MZ504398.1 , 8 
MZ504421.1 , 8 
MZ504441.1 , 8 
MZ504426.1 , 8 
MZ504443.1 , 8 
MZ504440.1 , 8 
MZ504416.1 , 8 
MZ504428.1 , 8 
MZ504418.1 , 8 
MZ504435.1 , 8 
MZ504436.1 , 8 
MZ504419.1 , 8 
MZ504424.1 , 8 
MZ504442.1 , 8 
MZ504400.1 , 8 
MZ504404.1 , 8 
MZ504401.1 , 8 
MZ504402.1 , 8 
MZ504403.1 , 8 
MZ504399.1 , 8 
MZ504448.1 , 9 
MZ504454.1 , 9 
MZ504446.1 , 9 
MZ504447.1 , 9 
MZ504450.1 , 9 
MZ504455.1 , 9 
MZ504451.1 , 9 
MZ504452.1 , 9 
MZ504453.1 , 9 
MZ504449.1 , 9 
MZ504456.1 , 10 
MZ504457.1 , 10 
MZ504459.1 , 10 
MZ504458.1 , 10 
MZ504460.1 , 10 
MZ504478.1 , 11 
MZ504479.1 , 11 
MZ504477.1 , 11 
MZ504481.1 , 11 
MZ504476.1 , 11 
MZ504462.1 , 11 
MZ504463.1 , 11 
MZ504473.1 , 11 
MZ504461.1 , 11 
MZ504469.1 , 11 
MZ504467.1 , 11 
MZ504471.1 , 11 
MZ504468.1 , 11 
MZ504465.1 , 11 
MZ504474.1 , 11 
MZ504475.1 , 11 
MZ504464.1 , 11 
MZ504480.1 , 11 
MZ504470.1 , 11 
MZ504466.1 , 11 
MZ504482.1 , 11 
MZ504472.1 , 11 
OR732927.1 , 12 
JN988869.1 , 12 
OR732928.1 , 12 
GU701785.1 , 12 
MH780911.1 , 12 
MK012088.1 , 12 
GU701783.1 , 12 
GU701786.1 , 12 
GU701784.1 , 12 
MZ050845.1 , 13 
MZ051356.1 , 13 
MZ050945.1 , 13 
MZ051035.1 , 13 
MZ051032.1 , 13 
MZ051164.1 , 13 
MZ051021.1 , 13 
MZ051706.1 , 13 
MZ051810.1 , 13 
MZ051794.1 , 13 
MZ051666.1 , 13 
MZ504601.1 , 14 
MZ504600.1 , 14 
MZ504598.1 , 14 
MZ504599.1 , 14 
MZ504596.1 , 14 
MZ504602.1 , 14 
MZ504597.1 , 14 
