"u1","u2","l1","c1","y"
0.22866153516624,0.0109448473825665,-1.30390390868148,0,0
0.553822239706374,0.204509362350243,0.156396748157605,0,0
-0.147367284734402,0.285831396018556,0.0554085773930665,0,0
0.0458958591983431,0.195485272043846,0.764980431004286,0,0
0.13407522937315,0.222937267359676,-1.13000138886798,0,0
-0.0137604250306786,-0.205535691106474,0.805607260136208,0,0
0.627620331459251,0.180361761166569,-0.0774270041497286,0,0
-0.144112034903871,0.219640058915695,0.879615002059932,0,0
-1.40546916283409,-0.138502586849184,-0.259591694042321,0,0
0.656329091874212,-0.157439127035299,2.4743578593327,0,0
-0.149237767875664,0.16577288883958,0.533111630945926,0,0
0.212460198336601,0.172721397876831,-0.395128747983903,0,0
0.613946358442224,0.0522576578406662,0.148717493889056,0,0
-0.441332766890542,0.46166037841285,-0.855641929675461,0,0
0.315637401562814,-0.0159276101317869,0.395627179504998,0,0
0.375282441893646,-0.0164215006614246,1.13580715854951,1,0
-0.0449172574710546,0.30710556022281,-0.3599620072448,1,0
0.337652635507839,0.144514331498503,0.555382764472149,0,0
-0.252224952851848,0.267073320793943,-0.545241771156011,0,0
0.227549615246052,0.115021044488482,-0.556839019754447,0,0
-0.611883829297469,-0.274958080644921,0.614824174842591,0,0
-0.398616738636487,-0.00652067984958467,-0.581244546074115,0,0
0.0441217303491194,0.0780327943980906,0.400820054470554,0,0
0.211707481662874,0.325177056364654,0.0774061931478029,0,0
-0.621232815739045,-0.28226711063741,-0.321912563275917,0,0
