21/08/2018/07:55 SW ver:OXY4v2_30
Header Ch-1
Description:
IDENTIFICATION
PHIboard number   : v1231162
PM number         : 00000000
Serial number     : S DLD 0001 000067
MUX channel       : ON - 01

PARAMETERS
Signal LED current: 050
Ref LED current   : 081
Ref LED amplitude : 70652
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 56.00 at 020.0�C amp 080000
100.00%a.s.phase 2: 27.00 at 020.0�C amp 081700
Date   (ddmmyy)   : 231117
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/�;Amp;Temp/�C;Error
21/08/2018;07:56:01;0.9;97.18;30.72;NA;24.44;0
21/08/2018;07:56:02;0.92;97.34;30.72;NA;24.43;0
21/08/2018;07:56:03;0.94;97.51;30.7;NA;24.42;0
21/08/2018;07:56:04;0.96;97.16;30.73;NA;24.43;0
21/08/2018;07:56:05;0.97;97.53;30.69;NA;24.43;0
21/08/2018;07:56:06;0.99;97.13;30.74;NA;24.42;0
21/08/2018;07:56:07;1;97.32;30.72;NA;24.42;0
21/08/2018;07:56:08;1.02;97.01;30.74;NA;24.45;0
21/08/2018;07:56:09;1.03;97.3;30.72;NA;24.41;0
21/08/2018;07:56:10;1.05;97.16;30.74;NA;24.43;0
21/08/2018;07:56:11;1.06;97.38;30.71;NA;24.45;0
21/08/2018;07:56:12;1.08;96.59;30.78;NA;24.43;0
21/08/2018;07:56:13;1.1;96.95;30.76;NA;24.42;0
21/08/2018;07:56:14;1.12;96.99;30.73;NA;24.44;0
21/08/2018;07:56:15;1.14;96.97;30.75;NA;24.43;0
21/08/2018;07:56:16;1.16;96.95;30.75;NA;24.42;0
21/08/2018;07:56:17;1.19;96.59;30.79;NA;24.43;0
21/08/2018;07:56:18;1.21;96.91;30.76;NA;24.4;0
21/08/2018;07:56:19;1.23;96.36;30.8;NA;24.41;0
21/08/2018;07:56:20;1.24;96.57;30.78;NA;24.42;0
21/08/2018;07:56:21;1.26;96.57;30.79;NA;24.42;0
21/08/2018;07:56:22;1.28;96.59;30.78;NA;24.43;0
21/08/2018;07:56:23;1.29;96.38;30.8;NA;24.42;0
21/08/2018;07:56:24;1.31;96.42;30.78;NA;24.44;0
21/08/2018;07:56:25;1.32;96.44;30.8;NA;24.45;0
21/08/2018;07:56:26;1.34;96.42;30.8;NA;24.44;0
21/08/2018;07:56:27;1.36;96.2;30.83;NA;24.42;0
21/08/2018;07:56:28;1.38;95.84;30.85;NA;24.43;0
21/08/2018;07:56:29;1.4;96.03;30.84;NA;24.43;0
21/08/2018;07:56:30;1.41;95.99;30.84;NA;24.41;0
21/08/2018;07:56:31;1.43;95.99;30.83;NA;24.41;0
21/08/2018;07:56:32;1.44;96.03;30.83;NA;24.43;0
21/08/2018;07:56:33;1.46;96.01;30.84;NA;24.42;0
21/08/2018;07:56:34;1.47;96.01;30.83;NA;24.42;0
21/08/2018;07:56:35;1.49;95.88;30.84;NA;24.45;0
21/08/2018;07:56:36;1.5;95.82;30.86;NA;24.42;0
21/08/2018;07:56:37;1.52;95.84;30.85;NA;24.43;0
21/08/2018;07:56:38;1.53;95.8;30.86;NA;24.41;0
21/08/2018;07:56:39;1.55;95.46;30.88;NA;24.43;0
21/08/2018;07:56:40;1.56;95.8;30.86;NA;24.41;0
21/08/2018;07:56:41;1.58;95.42;30.9;NA;24.41;0
21/08/2018;07:56:42;1.59;95.44;30.89;NA;24.42;0
21/08/2018;07:56:43;1.61;95.44;30.88;NA;24.42;0
21/08/2018;07:56:44;1.63;95.63;30.88;NA;24.42;0
21/08/2018;07:56:45;1.65;95.24;30.91;NA;24.41;0
21/08/2018;07:56:46;1.66;95.24;30.91;NA;24.41;0
21/08/2018;07:56:47;1.68;95.3;30.9;NA;24.44;0
21/08/2018;07:56:48;1.69;95.11;30.91;NA;24.44;0
21/08/2018;07:56:49;1.71;94.88;30.93;NA;24.42;0
21/08/2018;07:56:50;1.72;94.71;30.96;NA;24.43;0
21/08/2018;07:56:51;1.74;94.88;30.94;NA;24.42;0
21/08/2018;07:56:52;1.76;94.86;30.94;NA;24.41;0
21/08/2018;07:56:53;1.77;94.9;30.93;NA;24.43;0
21/08/2018;07:56:54;1.79;94.88;30.95;NA;24.42;0
21/08/2018;07:56:55;1.8;95.05;30.93;NA;24.41;0
21/08/2018;07:56:56;1.82;94.88;30.95;NA;24.42;0
21/08/2018;07:56:57;1.83;94.48;30.97;NA;24.41;0
21/08/2018;07:56:58;1.85;94.52;30.97;NA;24.43;0
21/08/2018;07:56:59;1.86;94.5;30.98;NA;24.42;0
21/08/2018;07:57:00;1.89;94.5;30.97;NA;24.42;0
21/08/2018;07:57:01;1.9;94.32;30.99;NA;24.42;0
21/08/2018;07:57:02;1.92;94.5;30.98;NA;24.42;0
21/08/2018;07:57:03;1.94;94.52;30.97;NA;24.43;0
21/08/2018;07:57:04;1.96;94.3;31;NA;24.41;0
21/08/2018;07:57:05;1.97;94.34;31;NA;24.43;0
21/08/2018;07:57:06;1.99;94.48;30.97;NA;24.41;0
21/08/2018;07:57:07;2;94.09;31.01;NA;24.4;0
21/08/2018;07:57:08;2.02;94.3;31;NA;24.41;0
21/08/2018;07:57:09;2.03;94.13;31;NA;24.42;0
21/08/2018;07:57:10;2.05;94.3;31.01;NA;24.41;0
21/08/2018;07:57:11;2.06;93.9;31.03;NA;24.4;0
21/08/2018;07:57:12;2.08;93.73;31.05;NA;24.41;0
21/08/2018;07:57:13;2.1;93.75;31.05;NA;24.42;0
21/08/2018;07:57:14;2.12;93.94;31.03;NA;24.42;0
21/08/2018;07:57:15;2.14;93.92;31.02;NA;24.41;0
21/08/2018;07:57:16;2.16;93.9;31.04;NA;24.4;0
21/08/2018;07:57:17;2.19;93.38;31.09;NA;24.42;0
21/08/2018;07:57:18;2.21;93.5;31.08;NA;24.39;0
21/08/2018;07:57:19;2.23;93.56;31.07;NA;24.42;0
21/08/2018;07:57:20;2.24;93.38;31.07;NA;24.42;0
21/08/2018;07:57:21;2.26;93.56;31.07;NA;24.42;0
21/08/2018;07:57:22;2.28;93.19;31.09;NA;24.42;0
21/08/2018;07:57:23;2.29;93.19;31.09;NA;24.42;0
21/08/2018;07:57:24;2.31;93.04;31.12;NA;24.44;0
21/08/2018;07:57:25;2.32;92.79;31.14;NA;24.41;0
21/08/2018;07:57:26;2.34;93.02;31.12;NA;24.43;0
21/08/2018;07:57:27;2.36;92.81;31.14;NA;24.42;0
21/08/2018;07:57:28;2.38;92.81;31.13;NA;24.42;0
21/08/2018;07:57:29;2.4;93;31.12;NA;24.42;0
21/08/2018;07:57:30;2.41;92.79;31.14;NA;24.41;0
21/08/2018;07:57:31;2.43;92.96;31.12;NA;24.4;0
21/08/2018;07:57:32;2.44;92.79;31.14;NA;24.41;0
21/08/2018;07:57:33;2.46;92.81;31.13;NA;24.42;0
21/08/2018;07:57:34;2.47;92.79;31.14;NA;24.41;0
21/08/2018;07:57:35;2.49;92.61;31.16;NA;24.41;0
21/08/2018;07:57:36;2.5;92.77;31.14;NA;24.4;0
21/08/2018;07:57:37;2.52;92.46;31.18;NA;24.43;0
21/08/2018;07:57:38;2.53;92.27;31.18;NA;24.43;0
21/08/2018;07:57:39;2.55;92.42;31.17;NA;24.41;0
21/08/2018;07:57:40;2.56;92.42;31.18;NA;24.41;0
21/08/2018;07:57:41;2.58;92.61;31.16;NA;24.41;0
21/08/2018;07:57:42;2.59;92.23;31.2;NA;24.41;0
21/08/2018;07:57:43;2.61;92.38;31.19;NA;24.39;0
21/08/2018;07:57:44;2.63;92.21;31.19;NA;24.4;0
21/08/2018;07:57:45;2.65;92.08;31.21;NA;24.43;0
21/08/2018;07:57:46;2.66;92.21;31.2;NA;24.4;0
21/08/2018;07:57:47;2.68;92.23;31.2;NA;24.41;0
21/08/2018;07:57:48;2.69;92.06;31.22;NA;24.42;0
21/08/2018;07:57:49;2.71;92.04;31.21;NA;24.41;0
21/08/2018;07:57:50;2.72;92.06;31.21;NA;24.42;0
21/08/2018;07:57:51;2.74;91.83;31.24;NA;24.4;0
21/08/2018;07:57:52;2.76;91.83;31.24;NA;24.4;0
21/08/2018;07:57:53;2.77;91.5;31.26;NA;24.42;0
21/08/2018;07:57:54;2.79;91.48;31.26;NA;24.41;0
21/08/2018;07:57:55;2.8;91.67;31.25;NA;24.41;0
21/08/2018;07:57:56;2.82;91.14;31.29;NA;24.43;0
21/08/2018;07:57:57;2.83;91.67;31.25;NA;24.41;0
21/08/2018;07:57:58;2.85;91.67;31.25;NA;24.41;0
21/08/2018;07:57:59;2.86;91.1;31.3;NA;24.41;0
21/08/2018;07:58:00;2.89;91.29;31.29;NA;24.41;0
21/08/2018;07:58:01;2.9;91.08;31.3;NA;24.4;0
21/08/2018;07:58:02;2.92;91.25;31.3;NA;24.39;0
21/08/2018;07:58:03;2.94;91.29;31.29;NA;24.41;0
21/08/2018;07:58:04;2.96;91.33;31.28;NA;24.43;0
21/08/2018;07:58:05;2.97;91.29;31.28;NA;24.41;0
21/08/2018;07:58:06;2.99;90.77;31.33;NA;24.43;0
21/08/2018;07:58:07;3;91.08;31.31;NA;24.4;0
21/08/2018;07:58:08;3.02;90.95;31.31;NA;24.43;0
21/08/2018;07:58:09;3.03;90.73;31.34;NA;24.41;0
21/08/2018;07:58:10;3.05;91.08;31.31;NA;24.4;0
21/08/2018;07:58:11;3.06;90.77;31.33;NA;24.43;0
21/08/2018;07:58:12;3.08;90.56;31.35;NA;24.42;0
21/08/2018;07:58:13;3.1;90.37;31.37;NA;24.42;0
21/08/2018;07:58:14;3.12;90.73;31.33;NA;24.41;0
21/08/2018;07:58:15;3.14;90.16;31.38;NA;24.41;0
21/08/2018;07:58:16;3.16;90.56;31.36;NA;24.42;0
21/08/2018;07:58:17;3.19;90.37;31.37;NA;24.42;0
21/08/2018;07:58:18;3.21;90.73;31.34;NA;24.41;0
21/08/2018;07:58:19;3.23;90.35;31.37;NA;24.41;0
21/08/2018;07:58:20;3.24;90.37;31.37;NA;24.42;0
21/08/2018;07:58:21;3.26;90.35;31.38;NA;24.41;0
21/08/2018;07:58:22;3.28;90.18;31.38;NA;24.42;0
21/08/2018;07:58:23;3.29;90.16;31.39;NA;24.41;0
21/08/2018;07:58:24;3.31;90.33;31.38;NA;24.4;0
21/08/2018;07:58:25;3.32;90.16;31.4;NA;24.41;0
21/08/2018;07:58:26;3.34;89.96;31.43;NA;24.4;0
21/08/2018;07:58:27;3.36;89.94;31.41;NA;24.39;0
21/08/2018;07:58:28;3.38;90.12;31.41;NA;24.39;0
21/08/2018;07:58:29;3.4;90.16;31.39;NA;24.41;0
21/08/2018;07:58:30;3.41;89.99;31.42;NA;24.42;0
21/08/2018;07:58:31;3.43;89.81;31.43;NA;24.42;0
21/08/2018;07:58:32;3.44;89.79;31.44;NA;24.41;0
21/08/2018;07:58:33;3.46;89.62;31.44;NA;24.42;0
21/08/2018;07:58:34;3.47;89.79;31.43;NA;24.41;0
21/08/2018;07:58:35;3.49;89.77;31.44;NA;24.4;0
21/08/2018;07:58:36;3.5;89.39;31.48;NA;24.4;0
21/08/2018;07:58:37;3.52;89.41;31.47;NA;24.41;0
21/08/2018;07:58:38;3.53;89.58;31.45;NA;24.4;0
21/08/2018;07:58:39;3.55;89.69;31.46;NA;24.36;0
21/08/2018;07:58:40;3.56;89.35;31.49;NA;24.38;0
21/08/2018;07:58:41;3.58;89.41;31.48;NA;24.41;0
21/08/2018;07:58:42;3.59;89.2;31.48;NA;24.4;0
21/08/2018;07:58:43;3.61;89.02;31.51;NA;24.4;0
21/08/2018;07:58:44;3.63;89.41;31.48;NA;24.41;0
21/08/2018;07:58:45;3.65;89.02;31.5;NA;24.4;0
21/08/2018;07:58:46;3.66;89;31.52;NA;24.39;0
21/08/2018;07:58:47;3.68;89.02;31.51;NA;24.4;0
21/08/2018;07:58:48;3.69;88.85;31.52;NA;24.41;0
21/08/2018;07:58:49;3.71;88.68;31.53;NA;24.42;0
21/08/2018;07:58:50;3.72;88.83;31.53;NA;24.4;0
21/08/2018;07:58:51;3.74;88.45;31.56;NA;24.4;0
21/08/2018;07:58:52;3.76;88.64;31.56;NA;24.4;0
21/08/2018;07:58:53;3.77;88.6;31.55;NA;24.38;0
21/08/2018;07:58:54;3.79;88.62;31.56;NA;24.39;0
21/08/2018;07:58:55;3.8;88.45;31.57;NA;24.4;0
21/08/2018;07:58:56;3.82;88.27;31.58;NA;24.4;0
21/08/2018;07:58:57;3.83;88.27;31.58;NA;24.4;0
21/08/2018;07:58:58;3.85;88.08;31.61;NA;24.4;0
21/08/2018;07:58:59;3.86;88.27;31.59;NA;24.4;0
21/08/2018;07:59:00;3.89;87.68;31.64;NA;24.39;0
21/08/2018;07:59:01;3.9;88.06;31.61;NA;24.39;0
21/08/2018;07:59:02;3.92;88.12;31.6;NA;24.42;0
21/08/2018;07:59:03;3.94;88.06;31.62;NA;24.39;0
21/08/2018;07:59:04;3.96;88.1;31.59;NA;24.41;0
21/08/2018;07:59:05;3.97;87.87;31.63;NA;24.39;0
21/08/2018;07:59:06;3.99;88.1;31.6;NA;24.41;0
21/08/2018;07:59:07;4;87.55;31.64;NA;24.42;0
21/08/2018;07:59:08;4.02;87.87;31.63;NA;24.39;0
21/08/2018;07:59:09;4.03;87.7;31.64;NA;24.4;0
21/08/2018;07:59:10;4.05;87.7;31.64;NA;24.4;0
21/08/2018;07:59:11;4.06;87.7;31.65;NA;24.4;0
21/08/2018;07:59:12;4.08;87.72;31.64;NA;24.41;0
21/08/2018;07:59:13;4.1;87.53;31.66;NA;24.41;0
21/08/2018;07:59:14;4.12;87.12;31.71;NA;24.39;0
21/08/2018;07:59:15;4.14;87.53;31.66;NA;24.41;0
21/08/2018;07:59:16;4.16;87.18;31.69;NA;24.42;0
21/08/2018;07:59:17;4.19;86.97;31.7;NA;24.41;0
21/08/2018;07:59:18;4.21;87.08;31.71;NA;24.37;0
21/08/2018;07:59:19;4.23;87.14;31.7;NA;24.4;0
21/08/2018;07:59:20;4.24;87.16;31.69;NA;24.41;0
21/08/2018;07:59:21;4.26;86.74;31.73;NA;24.39;0
21/08/2018;07:59:22;4.28;86.76;31.73;NA;24.4;0
21/08/2018;07:59:23;4.29;86.59;31.75;NA;24.41;0
21/08/2018;07:59:24;4.31;86.76;31.73;NA;24.4;0
21/08/2018;07:59:25;4.32;86.76;31.73;NA;24.4;0
21/08/2018;07:59:26;4.34;86.78;31.73;NA;24.41;0
21/08/2018;07:59:27;4.36;86.57;31.76;NA;24.4;0
21/08/2018;07:59:28;4.38;86.76;31.73;NA;24.4;0
21/08/2018;07:59:29;4.4;86.57;31.76;NA;24.4;0
21/08/2018;07:59:30;4.41;86.59;31.75;NA;24.41;0
21/08/2018;07:59:31;4.43;86.74;31.74;NA;24.39;0
21/08/2018;07:59:32;4.44;86.41;31.77;NA;24.41;0
21/08/2018;07:59:33;4.46;86.39;31.78;NA;24.4;0
21/08/2018;07:59:34;4.47;86.56;31.76;NA;24.39;0
21/08/2018;07:59:35;4.49;86.41;31.78;NA;24.41;0
21/08/2018;07:59:36;4.5;86.37;31.79;NA;24.39;0
21/08/2018;07:59:37;4.52;86.35;31.77;NA;24.38;0
21/08/2018;07:59:38;4.53;86.18;31.81;NA;24.39;0
21/08/2018;07:59:39;4.55;86.18;31.81;NA;24.39;0
21/08/2018;07:59:40;4.56;86.18;31.79;NA;24.39;0
21/08/2018;07:59:41;4.58;85.8;31.83;NA;24.39;0
21/08/2018;07:59:42;4.59;86.16;31.81;NA;24.38;0
21/08/2018;07:59:43;4.61;86.01;31.82;NA;24.4;0
21/08/2018;07:59:44;4.63;85.8;31.84;NA;24.39;0
21/08/2018;07:59:45;4.65;85.99;31.82;NA;24.39;0
21/08/2018;07:59:46;4.66;85.82;31.84;NA;24.4;0
21/08/2018;07:59:47;4.68;85.64;31.86;NA;24.4;0
21/08/2018;07:59:48;4.69;85.56;31.86;NA;24.36;0
21/08/2018;07:59:49;4.71;85.8;31.83;NA;24.39;0
21/08/2018;07:59:50;4.72;85.79;31.83;NA;24.38;0
21/08/2018;07:59:51;4.74;85.45;31.86;NA;24.4;0
21/08/2018;07:59:52;4.76;85.6;31.87;NA;24.38;0
21/08/2018;07:59:53;4.77;85.39;31.89;NA;24.37;0
21/08/2018;07:59:54;4.79;85.45;31.88;NA;24.4;0
21/08/2018;07:59:55;4.8;85.43;31.88;NA;24.39;0
21/08/2018;07:59:56;4.82;85.62;31.86;NA;24.39;0
21/08/2018;07:59:57;4.83;85.24;31.89;NA;24.39;0
21/08/2018;07:59:58;4.85;85.07;31.92;NA;24.4;0
21/08/2018;07:59:59;4.86;85.39;31.89;NA;24.37;0
21/08/2018;08:00:00;4.89;84.87;31.93;NA;24.39;0
21/08/2018;08:00:01;4.9;84.87;31.93;NA;24.39;0
21/08/2018;08:00:02;4.92;84.87;31.93;NA;24.39;0
21/08/2018;08:00:03;4.94;84.73;31.94;NA;24.42;0
21/08/2018;08:00:04;4.96;84.83;31.95;NA;24.37;0
21/08/2018;08:00:05;4.97;84.51;31.97;NA;24.4;0
21/08/2018;08:00:06;4.99;84.88;31.93;NA;24.4;0
21/08/2018;08:00:07;5;84.49;31.98;NA;24.39;0
21/08/2018;08:00:08;5.02;84.45;31.98;NA;24.37;0
21/08/2018;08:00:09;5.03;84.68;31.95;NA;24.39;0
21/08/2018;08:00:10;5.05;84.49;31.98;NA;24.39;0
21/08/2018;08:00:11;5.06;84.3;31.99;NA;24.39;0
21/08/2018;08:00:12;5.08;84.3;31.99;NA;24.39;0
21/08/2018;08:00:13;5.1;84.11;32.01;NA;24.39;0
21/08/2018;08:00:14;5.12;84.08;32.02;NA;24.37;0
21/08/2018;08:00:15;5.14;84.11;32.02;NA;24.39;0
21/08/2018;08:00:16;5.16;84.25;32.01;NA;24.36;0
21/08/2018;08:00:17;5.19;84.08;32.03;NA;24.37;0
21/08/2018;08:00:18;5.21;83.91;32.04;NA;24.38;0
21/08/2018;08:00:19;5.23;84.1;32.02;NA;24.38;0
21/08/2018;08:00:20;5.24;83.91;32.03;NA;24.38;0
21/08/2018;08:00:21;5.26;83.74;32.05;NA;24.39;0
21/08/2018;08:00:22;5.28;83.84;32.05;NA;24.34;0
21/08/2018;08:00:23;5.29;83.7;32.06;NA;24.37;0
21/08/2018;08:00:24;5.31;83.5;32.07;NA;24.36;0
21/08/2018;08:00:25;5.32;83.5;32.08;NA;24.36;0
21/08/2018;08:00:26;5.34;83.34;32.1;NA;24.38;0
21/08/2018;08:00:27;5.36;83.16;32.12;NA;24.38;0
21/08/2018;08:00:28;5.38;83.34;32.09;NA;24.38;0
21/08/2018;08:00:29;5.4;83.36;32.1;NA;24.39;0
21/08/2018;08:00:30;5.41;83.14;32.12;NA;24.37;0
21/08/2018;08:00:31;5.43;83.14;32.11;NA;24.37;0
21/08/2018;08:00:32;5.44;82.95;32.14;NA;24.37;0
21/08/2018;08:00:33;5.46;83.12;32.13;NA;24.36;0
21/08/2018;08:00:34;5.47;82.78;32.15;NA;24.38;0
21/08/2018;08:00:35;5.49;82.78;32.16;NA;24.38;0
21/08/2018;08:00:36;5.5;82.95;32.13;NA;24.37;0
21/08/2018;08:00:37;5.52;82.76;32.17;NA;24.37;0
21/08/2018;08:00:38;5.53;82.59;32.18;NA;24.38;0
21/08/2018;08:00:39;5.55;82.76;32.17;NA;24.37;0
21/08/2018;08:00:40;5.56;82.58;32.19;NA;24.37;0
21/08/2018;08:00:41;5.58;82.41;32.19;NA;24.38;0
21/08/2018;08:00:42;5.59;82.2;32.21;NA;24.37;0
21/08/2018;08:00:43;5.61;82.01;32.23;NA;24.37;0
21/08/2018;08:00:44;5.63;82.03;32.23;NA;24.38;0
21/08/2018;08:00:45;5.65;82.01;32.23;NA;24.37;0
21/08/2018;08:00:46;5.66;82.2;32.22;NA;24.37;0
21/08/2018;08:00:47;5.68;82.01;32.24;NA;24.37;0
21/08/2018;08:00:48;5.69;81.96;32.24;NA;24.34;0
21/08/2018;08:00:49;5.71;81.66;32.27;NA;24.38;0
21/08/2018;08:00:50;5.72;81.64;32.29;NA;24.37;0
21/08/2018;08:00:51;5.74;81.82;32.26;NA;24.37;0
21/08/2018;08:00:52;5.76;81.43;32.29;NA;24.36;0
21/08/2018;08:00:53;5.77;81.62;32.27;NA;24.36;0
21/08/2018;08:00:54;5.79;81.43;32.3;NA;24.36;0
21/08/2018;08:00:55;5.8;81.43;32.3;NA;24.36;0
21/08/2018;08:00:56;5.82;81.81;32.27;NA;24.36;0
21/08/2018;08:00:57;5.83;81.41;32.3;NA;24.35;0
21/08/2018;08:00:58;5.85;81.41;32.31;NA;24.35;0
21/08/2018;08:00:59;5.86;81.26;32.31;NA;24.37;0
21/08/2018;08:01:00;6.89;85.43;31.87;NA;24.39;0
21/08/2018;08:01:01;6.9;85.26;31.88;NA;24.4;0
21/08/2018;08:01:02;6.92;85.84;31.83;NA;24.41;0
21/08/2018;08:01:03;6.94;85.82;31.83;NA;24.4;0
21/08/2018;08:01:04;6.96;86.18;31.8;NA;24.39;0
21/08/2018;08:01:05;6.97;86.22;31.78;NA;24.41;0
21/08/2018;08:01:06;6.99;86.54;31.77;NA;24.38;0
21/08/2018;08:01:07;7;86.57;31.76;NA;24.4;0
21/08/2018;08:01:08;7.02;86.93;31.72;NA;24.39;0
21/08/2018;08:01:09;7.03;86.74;31.74;NA;24.39;0
21/08/2018;08:01:10;7.05;87.31;31.68;NA;24.39;0
21/08/2018;08:01:11;7.06;87.51;31.67;NA;24.4;0
21/08/2018;08:01:12;7.08;87.33;31.67;NA;24.4;0
21/08/2018;08:01:13;7.1;87.49;31.67;NA;24.39;0
21/08/2018;08:01:14;7.12;88.04;31.61;NA;24.38;0
21/08/2018;08:01:15;7.14;88.25;31.59;NA;24.39;0
21/08/2018;08:01:16;7.16;88.43;31.58;NA;24.39;0
21/08/2018;08:01:17;7.19;88.25;31.58;NA;24.39;0
21/08/2018;08:01:18;7.21;88.41;31.58;NA;24.38;0
21/08/2018;08:01:19;7.23;88.6;31.55;NA;24.38;0
21/08/2018;08:01:20;7.24;89;31.53;NA;24.39;0
21/08/2018;08:01:21;7.26;89.02;31.5;NA;24.4;0
21/08/2018;08:01:22;7.28;89.37;31.49;NA;24.39;0
21/08/2018;08:01:23;7.29;89.19;31.49;NA;24.39;0
21/08/2018;08:01:24;7.31;89.37;31.47;NA;24.39;0
21/08/2018;08:01:25;7.32;89.75;31.45;NA;24.39;0
21/08/2018;08:01:26;7.34;89.75;31.45;NA;24.39;0
21/08/2018;08:01:27;7.36;89.75;31.44;NA;24.39;0
21/08/2018;08:01:28;7.38;89.77;31.43;NA;24.4;0
